Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
ANONYMOUS008,1,completed,323967638315364350,Lost all faith in humanity...#prayforboston,4,5,4,1,3,2,7,7,7,This tweet may be saying that the author has lost faith in humanity and is suffering as a result. But that doesn't seem to be the real intent behind this tweet.,The tweet is more about the whole humanity.,This tweet seems to express a wish that incidents like the Boston bombing never happen again.,2025-11-26T07:04:46.119Z,25/25,completed
ANONYMOUS008,1,completed,396601965188493300,#prayforlax #laxshooting http://t.co/4fSX5WesRL,1,1,1,1,1,1,5,5,5,There is no mention of his/her own feelings on the crisis.,Simply adding a hashtag does not help predict that something bad has happened to someone close to the writer.,"It seems to express general condolences for the incident, but since the tweet only includes a hashtag, it's hard to know exactly what it means.",2025-11-26T07:09:08.350Z,25/25,completed
ANONYMOUS008,1,completed,396601965188493300,#prayforlax #laxshooting http://t.co/4fSX5WesRL,1,1,1,1,1,1,5,5,5,There is no mention of his/her own feelings on the crisis.,Simply adding a hashtag does not help predict that something bad has happened to someone close to the writer.,"It seems to express general condolences for the incident, but since the tweet only includes a hashtag, it's hard to know exactly what it means.",2025-11-26T10:11:26.705Z,25/25,completed
ANONYMOUS008,1,completed,378048146850328600,"Pray for Boulder, Colorado #boulderflood",1,1,1,5,5,4,7,7,7,The tweet author appears to be a third party or bystander in the incident.,The tweet may be interpreted as some messages to his/her relatives.,It seems to express general condolences for the incident.,2025-11-26T10:12:14.992Z,25/25,completed
ANONYMOUS008,1,completed,324147586548248600,"RT @3PennyMovies “@HuffPostCanada: 'We hurt together, we help each other together' #BostonMarathon #bostonstrong”",4,6,5,2,1,1,6,6,7,It appears to show strong personal support for the Boston bombing mourning procession. This is especially evident from the fact that it was retweeted.,Merely joining the procession of mourners; no strong connection appears between the writer and the incident itself.,Participating in the mourning procession signifies agreement with shared responsibility.,2025-11-26T10:21:46.118Z,25/25,completed
ANONYMOUS008,1,completed,324147586548248600,"RT @3PennyMovies “@HuffPostCanada: 'We hurt together, we help each other together' #BostonMarathon #bostonstrong”",4,6,5,2,1,1,6,6,7,It appears to show strong personal support for the Boston bombing mourning procession. This is especially evident from the fact that it was retweeted.,Merely joining the procession of mourners; no strong connection appears between the writer and the incident itself.,Participating in the mourning procession signifies agreement with shared responsibility.,2025-11-26T10:22:10.765Z,25/25,completed
ANONYMOUS008,1,completed,324147586548248600,"RT @3PennyMovies “@HuffPostCanada: 'We hurt together, we help each other together' #BostonMarathon #bostonstrong”",4,6,5,2,1,1,6,6,7,It appears to show strong personal support for the Boston bombing mourning procession. This is especially evident from the fact that it was retweeted.,Merely joining the procession of mourners; no strong connection appears between the writer and the incident itself.,Participating in the mourning procession signifies agreement with shared responsibility.,2025-11-26T10:31:33.556Z,25/25,completed
ANONYMOUS008,1,completed,378048146850328600,"Pray for Boulder, Colorado #boulderflood",1,1,1,5,5,4,7,7,7,The tweet author appears to be a third party or bystander in the incident.,The tweet may be interpreted as some messages to his/her relatives.,It seems to express general condolences for the incident.,2025-11-26T10:31:35.138Z,25/25,completed
ANONYMOUS008,1,completed,396601965188493300,#prayforlax #laxshooting http://t.co/4fSX5WesRL,1,1,1,1,1,1,5,5,5,There is no mention of his/her own feelings on the crisis.,Simply adding a hashtag does not help predict that something bad has happened to someone close to the writer.,"It seems to express general condolences for the incident, but since the tweet only includes a hashtag, it's hard to know exactly what it means.",2025-11-26T10:31:36.589Z,25/25,completed
ANONYMOUS008,1,completed,323967638315364350,Lost all faith in humanity...#prayforboston,4,5,4,1,3,2,7,7,7,I lost what to say on them,What happened to you,"STOP TERRORISM, the worst way to say your ideology",2025-11-26T10:38:55.056Z,25/25,completed
ANONYMOUS008,1,completed,396601965188493300,#prayforlax #laxshooting http://t.co/4fSX5WesRL,1,1,1,1,1,1,5,5,5,Was something happened to you?,"No comment, you don't need to be cool with this kind of situation.",#prayforlax #laxshooting RIP,2025-11-26T10:41:23.320Z,25/25,completed
ANONYMOUS008,1,completed,378048146850328600,"Pray for Boulder, Colorado #boulderflood",1,1,1,5,5,4,7,7,7,The tweet author appears to be a third party or bystander in the incident.,The tweet may be interpreted as some messages to his/her relatives.,It seems to express general condolences for the incident.,2025-11-26T10:41:25.508Z,25/25,completed
ANONYMOUS008,1,completed,396601965188493300,#prayforlax #laxshooting http://t.co/4fSX5WesRL,1,1,1,1,1,1,5,5,5,Was something happened to you?,"No comment, you don't need to be cool with this kind of situation.",#prayforlax #laxshooting RIP,2025-11-26T10:41:28.339Z,25/25,completed
ANONYMOUS008,1,completed,378048146850328600,"Pray for Boulder, Colorado #boulderflood",1,1,1,5,5,4,7,7,7,This is so sad to me. #boulderflood,Are you okay now? Pray for you and your people.,"Pray for Boulder, RIP",2025-11-26T10:44:01.387Z,25/25,completed
ANONYMOUS008,1,completed,378048146850328600,"Pray for Boulder, Colorado #boulderflood",1,1,1,5,5,4,7,7,7,This is so sad to me. #boulderflood,Are you okay now? Pray for you and your people.,"Pray for Boulder, RIP",2025-11-26T10:44:47.441Z,25/25,completed
ANONYMOUS008,1,completed,396601965188493300,#prayforlax #laxshooting http://t.co/4fSX5WesRL,1,1,1,1,1,1,5,5,5,Was something happened to you?,I would just ignore this kind of tweet,#prayforlax #laxshooting RIP,2025-11-26T10:45:06.554Z,25/25,completed
ANONYMOUS008,1,completed,378048146850328600,"Pray for Boulder, Colorado #boulderflood",1,1,1,5,5,4,7,7,7,This is so sad to me. #boulderflood,Are you okay now? Pray for you and your people.,"Pray for Boulder, RIP",2025-11-26T10:45:10.006Z,25/25,completed
ANONYMOUS008,1,completed,324147586548248600,"RT @3PennyMovies “@HuffPostCanada: 'We hurt together, we help each other together' #BostonMarathon #bostonstrong”",4,6,5,2,1,1,6,6,7,It appears to show strong personal support for the Boston bombing mourning procession. This is especially evident from the fact that it was retweeted.,Merely joining the procession of mourners; no strong connection appears between the writer and the incident itself.,Participating in the mourning procession signifies agreement with shared responsibility.,2025-11-26T10:45:16.909Z,25/25,completed
ANONYMOUS008,1,completed,378048146850328600,"Pray for Boulder, Colorado #boulderflood",1,1,1,5,5,4,7,7,7,This is so sad to me. #boulderflood,Pray for you and your people.,"Pray for Boulder, RIP",2025-11-26T10:45:22.556Z,25/25,completed
ANONYMOUS008,1,completed,324147586548248600,"RT @3PennyMovies “@HuffPostCanada: 'We hurt together, we help each other together' #BostonMarathon #bostonstrong”",7,6,7,3,3,4,6,6,7,WE TRULY HELP EACH OTHER,"WE HURT TOGETHER, I will help them fr","Rest in peace, and pray for all who hurted",2025-11-26T10:48:41.774Z,25/25,completed
ANONYMOUS008,1,completed,324147586548248600,"RT @3PennyMovies “@HuffPostCanada: 'We hurt together, we help each other together' #BostonMarathon #bostonstrong”",7,6,7,3,3,4,6,6,7,WE TRULY HELP EACH OTHER,"WE HURT TOGETHER, I will help them fr","Rest in peace, and pray for all who hurted",2025-11-26T10:49:10.274Z,25/25,completed
ANONYMOUS008,1,completed,216650766893596670,RT @krccfm: Official hashtag for fire is #waldofire,2,1,1,2,4,5,4,6,3,I hope you alright...,#waldofire #big_tragedy,"I will ignore this tweet, I don't like how the tweet implies that they ignore other fire accidents.",2025-11-26T10:58:21.542Z,25/25,completed
ANONYMOUS008,1,completed,325388756582543360,I will be so disappointed if Tsarnaev is killed.,6,4,7,7,7,7,4,4,4,"he killed a lot of people, dude",What disappoints you? He deserves capital punishment,What makes you think like that?,2025-11-26T11:04:44.594Z,25/25,completed
ANONYMOUS008,1,completed,323889179664732160,My thoughts and prayers go out to everyone injured at the Boston Marathon.  #onelove,2,1,1,5,6,4,4,3,2,"#onelove, this is good","I hope everyone is okay, overcoming the crisis",We all pray so #onelove,2025-11-26T11:23:28.798Z,25/25,completed
ANONYMOUS008,1,completed,324794964787740700,#prayfortexas #PrayforBoston life is to short to dwell on little stuff,6,6,6,5,4,3,2,4,4,WE WILL OVERCOME THIS CRISIS,"#prayforboston, we are strong kinds","we gotta move on, yeah",2025-11-26T11:34:16.348Z,25/25,completed
ANONYMOUS008,1,completed,218204722992123900,terrible forest fires in colorado springs. lived there for a couple of months in the 90s. beautiful hills http://t.co/cmUgoHZo,6,7,7,2,1,1,5,3,3,I miss the beautiful hills...,I don't find any possible you-involvement comments on this.,beautiful Mother Nature... we always need to remind it.,2025-11-26T11:41:15.510Z,25/25,completed
ANONYMOUS008,1,completed,407162836746797060,Smh RIP to the people who died in the metro north crash this morning wow..,2,1,3,2,1,1,7,7,5,"I was surprised too, RIP","God thanks it didn't happen to me, RIP","We can overcome with this, RIP",2025-11-26T12:13:41.568Z,25/25,completed
ANONYMOUS008,1,completed,407162836746797060,Smh RIP to the people who died in the metro north crash this morning wow..,2,1,3,2,1,1,7,7,5,"I was surprised too, RIP","God thanks it didn't happen to me, RIP","This shouldn't happen again, RIP",2025-11-26T12:13:58.817Z,25/25,completed
ANONYMOUS008,1,completed,380716143608360960,RT @LeftHandBrewing: Help us spread the word about #LongmontOktoberfest &amp; #COFlood relief! Share: http://t.co/qvryJ8VA1R,2,2,1,2,1,1,6,7,6,"I will help them too, good company",I can't find any you-involvement comments on this.,Our society can overcome the crisis with this kind of company,2025-11-26T12:38:21.461Z,25/25,completed
ANONYMOUS008,1,completed,396475557237772300,@CodySimpson How was your day Cody? Sorry about LAX airport,5,3,3,7,7,7,2,1,4,Dangerous incidents always happen around us. Better keep that in mind...,wow... Cody r u okay? I didn't know that.,RT: The victim's vivid comment,2025-11-26T12:42:55.041Z,25/25,completed
ANONYMOUS008,1,completed,220705253790724100,It could be worse. I could be in Colorado where I can't have fireworks AND my neighborhood is on fire. #iwillstopwhiningnow,6,5,6,2,2,1,1,1,1,yeah you better stop whining,"Bad joke, it is not funny at all","And you could suffer from the fire, interesting",2025-11-26T12:49:29.336Z,25/25,completed
ANONYMOUS008,1,completed,220705253790724100,It could be worse. I could be in Colorado where I can't have fireworks AND my neighborhood is on fire. #iwillstopwhiningnow,6,5,6,2,2,1,1,1,1,yeah you better stop whining,"Bad joke, it is not funny at all","And you could suffer from the fire, interesting",2025-11-26T12:50:01.037Z,25/25,completed
ANONYMOUS008,1,completed,396475557237772300,@CodySimpson How was your day Cody? Sorry about LAX airport,5,3,3,7,7,7,2,1,4,Dangerous incidents always happen around us. Better keep that in mind...,wow... Cody r u okay? I didn't know that.,RT: The victim's vivid comment,2025-11-26T12:50:02.821Z,25/25,completed
ANONYMOUS008,1,completed,380716143608360960,RT @LeftHandBrewing: Help us spread the word about #LongmontOktoberfest &amp; #COFlood relief! Share: http://t.co/qvryJ8VA1R,2,2,1,2,1,1,6,7,6,"I will help them too, good company",I can't find any you-involvement comments on this.,Our society can overcome the crisis with this kind of company,2025-11-26T12:50:05.573Z,25/25,completed
ANONYMOUS008,1,completed,407162836746797060,Smh RIP to the people who died in the metro north crash this morning wow..,2,1,3,2,1,1,7,7,5,"I was surprised too, RIP","God thanks it didn't happen to me, RIP","This shouldn't happen again, RIP",2025-11-26T12:50:08.688Z,25/25,completed
ANONYMOUS008,1,completed,218204722992123900,terrible forest fires in colorado springs. lived there for a couple of months in the 90s. beautiful hills http://t.co/cmUgoHZo,6,7,7,2,1,1,5,3,3,I miss the beautiful hills...,I don't find any possible you-involvement comments on this.,beautiful Mother Nature... we always need to remind it.,2025-11-26T12:50:10.822Z,25/25,completed
ANONYMOUS008,1,completed,324794964787740700,#prayfortexas #PrayforBoston life is to short to dwell on little stuff,6,6,6,5,4,3,2,4,4,WE WILL OVERCOME THIS CRISIS,"#prayforboston, we are strong kinds","we gotta move on, yeah",2025-11-26T12:50:14.155Z,25/25,completed
ANONYMOUS008,1,completed,323889179664732160,My thoughts and prayers go out to everyone injured at the Boston Marathon.  #onelove,2,1,1,5,6,4,4,3,2,"#onelove, this is good","I hope everyone is okay, overcoming the crisis",We all pray so #onelove,2025-11-26T12:50:17.123Z,25/25,completed
ANONYMOUS008,1,completed,325388756582543360,I will be so disappointed if Tsarnaev is killed.,6,4,7,3,5,4,2,2,1,i wIlL bE SO dIsAppOinTEd iF tSaRNaeV iS KiLleD? Bruh,What's wrong with you? He deserves,"You could be the one of the victims dude, r u okay?",2025-11-26T12:55:11.782Z,25/25,completed
ANONYMOUS008,1,completed,323889179664732160,My thoughts and prayers go out to everyone injured at the Boston Marathon.  #onelove,2,1,1,5,6,4,4,3,2,"#onelove, this is good","I hope everyone is okay, overcoming the crisis",We all pray so #onelove,2025-11-26T12:55:14.133Z,25/25,completed
ANONYMOUS008,1,completed,324794964787740700,#prayfortexas #PrayforBoston life is to short to dwell on little stuff,6,6,6,5,4,3,2,4,4,WE WILL OVERCOME THIS CRISIS,"#prayforboston, we are strong kinds","we gotta move on, yeah",2025-11-26T12:55:19.999Z,25/25,completed
ANONYMOUS008,1,completed,218204722992123900,terrible forest fires in colorado springs. lived there for a couple of months in the 90s. beautiful hills http://t.co/cmUgoHZo,6,7,7,2,1,1,5,3,3,I miss the beautiful hills...,I don't find any possible you-involvement comments on this.,beautiful Mother Nature... we always need to remind it.,2025-11-26T12:55:21.916Z,25/25,completed
ANONYMOUS008,1,completed,324794964787740700,#prayfortexas #PrayforBoston life is to short to dwell on little stuff,6,6,6,5,4,3,2,4,4,WE WILL OVERCOME THIS CRISIS,"#prayforboston, we are strong kinds","we gotta move on, yeah",2025-11-26T12:56:07.564Z,25/25,completed
ANONYMOUS008,1,completed,218204722992123900,terrible forest fires in colorado springs. lived there for a couple of months in the 90s. beautiful hills http://t.co/cmUgoHZo,6,7,7,2,1,1,5,3,3,I miss the beautiful hills...,I don't find any possible you-involvement comments on this.,beautiful Mother Nature... we always need to remind it.,2025-11-26T12:56:08.932Z,25/25,completed
ANONYMOUS008,1,completed,407162836746797060,Smh RIP to the people who died in the metro north crash this morning wow..,2,1,3,2,1,1,7,7,5,"I was surprised too, RIP","God thanks it didn't happen to me, RIP","This shouldn't happen again, RIP",2025-11-26T12:56:10.648Z,25/25,completed
ANONYMOUS008,1,completed,380716143608360960,RT @LeftHandBrewing: Help us spread the word about #LongmontOktoberfest &amp; #COFlood relief! Share: http://t.co/qvryJ8VA1R,2,2,1,2,1,1,6,7,6,"I will help them too, good company",I can't find any you-involvement comments on this.,Our society can overcome the crisis with this kind of company,2025-11-26T12:56:12.101Z,25/25,completed
ANONYMOUS008,1,completed,396475557237772300,@CodySimpson How was your day Cody? Sorry about LAX airport,5,3,3,7,7,7,2,1,4,Dangerous incidents always happen around us. Better keep that in mind...,wow... Cody r u okay? I didn't know that.,RT: The victim's vivid comment,2025-11-26T12:56:14.550Z,25/25,completed
ANONYMOUS008,1,completed,220705253790724100,It could be worse. I could be in Colorado where I can't have fireworks AND my neighborhood is on fire. #iwillstopwhiningnow,6,5,6,2,2,1,1,1,1,yeah you better stop whining,"Bad joke, it is not funny at all","And you could suffer from the fire, interesting",2025-11-26T12:56:21.449Z,25/25,completed
ANONYMOUS008,1,completed,334472155234463740,Ni saben pronunciar el nombre de Dzhokhar Tsarnaev pero ahí andan de lamebotas porque está guapo.,5,2,5,5,2,2,6,6,7,RT: lmao they gotta understand this wise quote,"it is so annoying, right?",ppl are just getting dumber and dumber,2025-11-26T12:59:45.316Z,25/25,completed
ANONYMOUS008,1,completed,324741541929316350,Isaiah 40:31 right about now #prayforwest #bostonstrong #prayforboston,2,2,2,6,6,6,6,4,5,Interesting... All I can say would be RIP,"#prayforboston, I would say, thank you for your good quote","I think this might provoke them, but good saying",2025-11-26T13:09:06.366Z,25/25,completed
ANONYMOUS008,1,completed,325223308087935000,RT @AP: Man who finished Boston Marathon seconds before bombing witnesses Texas explosion days later: http://t.co/THvRFFrMjI -CC,2,5,1,2,2,2,3,2,5,"This is interesting, thank you for your sharing",Too much tragedy for one person to bear.,Texas R U listening?,2025-11-26T13:12:09.748Z,25/25,completed
ANONYMOUS008,1,completed,396345726730371100,RT @Kirkland96: Prayers for #LAX,1,1,1,5,6,6,6,6,7,"I would just scroll down, no comment on this","Prayers for #LAX, too","More attention, faster recovery",2025-11-26T13:16:31.455Z,25/25,completed
ANONYMOUS008,1,completed,378038458024865800,Thoughts and prayers out to those in Boulder who may not get to Amante for morning coffee. #boulderflood,1,1,1,4,3,4,2,1,1,"bruh, not funny at all","yo, delete this tweet for you","You are the one need to drink some morning coffee, wake up bro",2025-11-26T13:19:45.905Z,25/25,completed
ANONYMOUS008,1,completed,324755102143504400,RT @milesmcpherson: #PrayforTexas #PrayforWest continue to #PrayforBoston,2,1,1,5,5,4,7,7,7,"Lately, it seems like all I hear is bad news.",It's kinda nervous to live in here,What is our government doing?,2025-11-26T13:22:47.786Z,25/25,completed
ANONYMOUS008,1,completed,396378782061588500,RT @THEREALCHASKE: My thoughts and prayers go out to the victims of the LAX shooting. WTF?!,4,2,4,2,1,1,3,2,2,"I was surprised, too. It's kinda shocking, RIP",Thank goodness I wasn't there. RIP for the victims of the LAX shooting.,I don't find any we-involvement comment on this.,2025-11-26T13:25:21.633Z,25/25,completed
ANONYMOUS008,1,completed,323905390645489660,Such sad news about what's happening in Boston. Thoughts &amp; prayers out to all those affected by this horrific tragedy.,2,2,1,2,2,1,6,6,4,Thoughts & prayers out to all those victims.,I don't find any possible you-involvement comments on this.,The culprit must face certain punishment! OMG,2025-11-26T13:28:36.266Z,25/25,completed
ANONYMOUS008,1,completed,324743609750523900,@SavvAssBriana: #prayfortexas  #prayfortexas  #prayfortexas  !!!!!!! #DEAD lmao,1,1,1,1,1,1,1,1,1,Don't show up in front of me.,"Two silly ass friends, what is so funny about?","RT: is she alright? Rather than getting angry, it makes me worry.",2025-11-26T13:32:22.011Z,25/25,completed
ANONYMOUS008,1,completed,324913579696459800,Please keep our family in your thoughts. Everyone is okay but lost their to the explosion. #prayforwest,6,6,6,7,7,7,4,3,2,Are you okay? God the father is always watching over you. You can overcome with this.,RT: I feel sorry for your family.,RT: we gotta spread this tweet.,2025-11-26T13:35:07.813Z,25/25,completed
ANONYMOUS008,1,completed,324739956490780700,That explosion in Texas is so scary,7,7,7,2,1,1,2,4,4,"It will be alright soon, drink warm milk",I'm scary too... I escaped of Texas now,RT: vivid tweet that shows situation now,2025-11-26T13:37:53.133Z,25/25,completed
ANONYMOUS008,1,completed,396313082466541600,Something's happening @ #LAX rt now!! Re-tweet.,4,5,5,3,2,1,6,5,6,What's happening? Are you alright?,Bro what? What is happening?,I would firstly ignore this kind of tweet. It provides no detail.,2025-11-26T13:43:39.517Z,25/25,completed
ANONYMOUS023,4,completed,323939796550557700,“@RichMcD1234: My heart and prays go out to those affected by the explosion in Boston! I hope everyone is ok!”,3,6,3,2,5,6,6,2,2,The tweet shows limited individual involvement. It slightly suggests personal consequences but does not strongly emphasize the speaker’s own experience.,"Although the tweet does not explicitly refer to family or close friends, it suggests consequences for others and shows relational concern or supportive feelings toward people involved.","The tweet expresses strong concern about the issue’s impact on the larger community, but it does not clearly discuss collective consequences or shared responsibility. Its collective involvement is mainly limited to acknowledging broader societal impact.",2025-11-27T03:31:12.208Z,25/25,completed
ANONYMOUS023,4,completed,324865169035513860,#PrayForTexas! My thoughts and prayers go out to the people and families in Texas.,5,5,2,7,1,6,2,6,2,"The tweet shows some individual involvement by expressing concern about the issue’s impact on the speaker. However, it does not provide detailed personal experiences or a specific personal situation.","The tweet shows strong relational involvement by expressing concern for close others and emphasizing caring relational ties. However, it does not clearly describe specific consequences for any particular person the speaker cares about.","The tweet shows very little collective involvement. It mentions community-level impact, collective consequences, or shared responsibility. The focus is not on a broader ‘we’ perspective.",2025-11-27T03:44:10.446Z,25/25,completed
ANONYMOUS023,4,completed,323892820320583700,RT @DinoSamona: Crazy what happened during the Boston Marathon. Prayers to all those involved 🙏.,2,1,6,2,1,6,6,2,2,"The tweet does not clearly express concern about the issue’s impact on the speaker, nor does it suggest personal consequences. However, it emphasizes a personal viewpoint or experience, showing some level of individual involvement.","The tweet does not indicate that family, friends, or a specific close person is affected, nor does it mention consequences for someone the speaker cares about. However, it still conveys relational involvement through expressions of care or supportive sentiment.","The tweet expresses some concern for the community, but it does not highlight collective consequences or shared responsibility, so the collective involvement is relatively limited.",2025-11-27T03:52:54.691Z,25/25,completed
ANONYMOUS023,4,completed,325108518388633600,"Ong the sooter is still indoors in MIT in Boston wow so bombing fire ,explosion in Texas and know this wow bad weej",5,6,5,2,5,1,2,6,1,"The tweet shows clear individual involvement. The speaker refers to being indoors at MIT during the events and expresses a personal reaction to the situation, indicating both personal impact and individual experience.","The tweet does not show concern for family or close friends and does not use supportive or caring relational language. However, it loosely implies that others around the speaker may be affected by the situation.","The tweet does not express concern for the community or emphasize shared responsibility, but it does mention events with broader consequences that can affect many people. Its collective involvement comes mainly from referencing large-scale incidents rather than a ‘we’ perspective.",2025-11-27T03:59:39.439Z,25/25,completed
ANONYMOUS023,4,completed,325982175113658400,David Remnick: The Brothers Tsarnaev http://t.co/DLIrJF4VFc via @NewYorker,1,1,1,1,1,1,1,1,1,Have to transfer to another website,"The tweet does not refer to close others or use caring or supportive language, so it shows little to no relational involvement.",The tweet does not show any collective involvement.,2025-11-27T04:07:52.155Z,25/25,completed
ANONYMOUS023,4,completed,218029963088117760,Praying for my cousins and everyone else in Colorado Springs that are having to evacuate because of these wildfires. &lt;3,3,6,2,7,6,7,6,6,2,"The tweet does not describe the speaker’s own situation, but the event appears to have emotional impact on them. It suggests personal concern even without detailing any direct personal experience.","The tweet expresses strong concern for close others, mentions the hardships they face, and uses caring language, showing high relational involvement.","The tweet expresses concern for a broader community in Colorado Springs and acknowledges the collective consequences of the wildfire evacuation. However, it does not emphasize shared responsibility or collective solidarity.",2025-11-27T05:18:24.356Z,25/25,completed
ANONYMOUS023,4,completed,324752547799781400,RT @ArchbishopYoung: “@Tara1029Now: Praying for our fellow Texans in West. #PrayForWest”,2,6,5,7,2,6,2,2,2,"The speaker’s concern for fellow Texans implies personal involvement, though the tweet does not mention any specific personal experience.","The tweet shows strong relational involvement, expressing care and support for fellow Texans affected by the event. However, it does not mention specific consequences for any particular individual the speaker personally cares about.","The tweet does not emphasize community-level impact or broader societal consequences. It expresses emotional support but does not highlight collective responsibility, solidarity, or collective well-being.",2025-11-27T05:43:32.334Z,25/25,completed
ANONYMOUS023,4,completed,323962265403547650,RT @Kaylaboos13: What happened in Boston is devastating. #PrayForBoston,1,5,1,1,6,5,6,6,2,The tweet shows emotional concern but does not reference the speaker’s own experience or personal impact.,"The tweet does not refer to close family or friends, but it expresses strong emotional concern and support for those affected. It shows relational involvement through care and empathy toward others impacted by the event.",The tweet acknowledges the impact on the Boston community but does not highlight shared responsibility or collective solidarity.,2025-11-27T07:09:31.385Z,25/25,completed
ANONYMOUS023,4,completed,323893747274367000,RT @ashleycolley: The fake Boston Marathon account has been suspended. THANK YOU TWITTER!,1,1,1,1,1,1,4,5,1,The tweet does not reflect any personal concern or individual impact on the speaker. It focuses solely on the suspension of a fake account rather than the speaker’s own experience or feelings.,"The tweet does not express any concern for family, friends, or close others. It focuses only on the suspension of a fake account and does not mention any relational ties or consequences for someone the speaker cares about.","The tweet shows some awareness of how the issue affects Texans as a group, which suggests a collective perspective. However, it does not highlight shared responsibility or solidarity, so the collective involvement appears limited.",2025-11-27T07:12:38.287Z,25/25,completed
ANONYMOUS023,4,completed,324500323324530700,"No more stories of Boston for Jwil, too many nightmares #prayforboston",1,2,1,2,6,6,6,6,2,The tweet does not reflect personal impact or individual consequences for the speaker. It mentions nightmares for someone else rather than describing the speaker’s own experience or feelings.,"The tweet shows relational involvement because it mentions someone the speaker cares about and highlights the emotional impact on that person. Although it does not focus on family or close friends, it still reflects concern for another individual and emphasizes relational ties.","The tweet shows collective involvement by highlighting the broader impact on the community and referring to Texas collectively. However, it does not strongly emphasize shared responsibility or group solidarity, so the sense of collective well-being is limited.",2025-11-27T07:15:54.474Z,25/25,completed
ANONYMOUS023,4,completed,323913829601914900,RT @we_believejb: Help this girl find her family. Please RT and spread the word. #prayforboston http://t.co/ljlyC3pkFF,1,1,1,7,5,6,5,5,7,The tweet shows no individual involvement. It does not mention the speaker’s own experience or any personal impact.,"The tweet shows strong relational involvement by expressing concern for the girl and her family, and by calling for support to help reunite them.","The tweet encourages collective action by asking people to retweet and help, showing a sense of shared responsibility even though the main focus is on the individual girl.",2025-11-27T11:04:32.697Z,25/25,completed
ANONYMOUS023,4,completed,324881572979429400,The way the terrible should i get out of this particular?  #prayfortexas http://t.co/V8SVNlvEJB,7,6,6,1,1,1,3,2,2,"The tweet reflects a strong sense of personal impact and concern. The speaker directly talks about their own fear and uncertainty, showing clear individual involvement.","The tweet does not mention any family members or close others, so relational involvement is minimal","Although the hashtag refers to a broader community event, the tweet itself does not emphasize collective consequences or shared responsibility. The focus remains on the speaker’s own situation.",2025-11-27T11:06:12.491Z,25/25,completed
ANONYMOUS023,4,completed,324836148662902800,RT @cquaig2015: #prayersfortexas #prayfortexas #prayfortexas #prayfortexas,1,1,1,1,1,1,6,5,6,The tweet contains no indication of personal experience or individual impact. It only repeats hashtags without referencing the speaker’s own situation,"The tweet does not reference any family members or close others, so relational involvement is absent","The repeated hashtags emphasize collective solidarity and shared emotional support for the affected community in Texas, showing a strong sense of collective involvement",2025-11-27T11:20:02.917Z,25/25,completed
ANONYMOUS023,4,completed,323893059387535360,Pray for the victims of the horrible explosions in Boston. God be with you all. #prayforboston,1,1,1,1,2,4,6,6,6,The tweet does not reference the speaker’s personal feelings or experience. It expresses sympathy but contains no individual-level involvement,"The tweet expresses sympathy toward the victims but does not refer to family, friends, or specific close others. The care expressed is general rather than relational","The tweet highlights collective suffering and expresses solidarity with the broader Boston community, emphasizing shared concern and collective emotional support",2025-11-27T11:21:39.006Z,25/25,completed
ANONYMOUS023,4,completed,218090872795955200,RT @arschmitty: Praying for those who have been affected by the Colorado fires and hoping for the best 💜💜,1,1,1,1,2,4,6,6,5,"The tweet does not mention the speaker’s own experience or personal impact. It only offers support to others, showing no individual involvement","The tweet expresses sympathy and care for affected people, but it does not refer to family, friends, or specific close others. The relational involvement is general rather than personal",The tweet shows strong collective involvement by expressing concern for the broader community affected by the Colorado fires and offering collective emotional support,2025-11-27T11:22:39.284Z,25/25,completed
ANONYMOUS023,4,completed,217982542295466000,"hoping some rain hits colorado and puts out the fires, especially before it gets to friends at the Air Force Academy #USAFA",1,2,2,7,7,6,5,5,2,The tweet does not mention any personal impact or describe the speaker’s own situation. It expresses hope rather than individual involvement,"The tweet shows strong relational involvement by expressing clear concern for the speaker’s friends and the potential danger they may face, highlighting care and emotional support","The tweet acknowledges a broader community issue in Colorado, but its focus remains on the safety of the speaker’s friends. It shows limited emphasis on collective responsibility or solidarity",2025-11-27T11:23:59.776Z,25/25,completed
ANONYMOUS023,4,completed,407136739816661000,Train derailed in New York! Hope everyone's ok👏,1,1,1,1,2,4,5,5,3,The tweet does not show any personal impact or reference to the speaker’s own experience. It expresses concern for others rather than individual involvement,"The tweet expresses general concern for others affected by the derailment, but it does not refer to any close others or specific relational ties","The tweet acknowledges a broader community incident and expresses hope for everyone’s safety, but it does not emphasize collective responsibility or solidarity",2025-11-27T11:25:01.056Z,25/25,completed
