PID,Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
PID026,ANONYMOUS074,21,completed,347265990410764300,RT @amostjw: Why can't my grades increase as fast as the PSI today? #sghaze,6,6,7,1,1,1,2,2,1,The user relates the rising pollution levels directly to their own personal academic situation and grades.,"There is no mention of family, friends, or any specific individuals other than the speaker.",The post focuses on a humorous personal comparison rather than collective community well-being or shared action.,2025-12-22T06:35:03.545Z,50/50,completed
PID026,ANONYMOUS074,21,completed,347364854354559000,"Hello @NEAsg ,you guys' hands must be tired from all the PSI updates, that's why now no news? #SGHaze #Haze #SimplySG",2,2,2,1,1,1,6,6,5,The tweet focuses on the lack of official updates rather than the speaker's personal circumstances or safety.,"The tweet does not address or express concern for family members, friends, or specific close individuals.",The speaker is inquiring about public information and updates that affect the collective well-being of the entire city-state.,2025-12-22T06:35:55.942Z,50/50,completed
PID026,ANONYMOUS074,21,completed,347943311786536960,yep this is all i could think of haha stay safe errbody #yycfloods #yyc #abstorm #abfloods http://t.co/Aee01GPgkR,4,4,6,1,1,1,7,6,7,The user reflects on their personal thoughts and individual reaction to the ongoing flood situation.,"There is no specific mention of family, friends, or individuals with whom the speaker has a close relationship.",The user expresses broad concern for the safety of the entire community using regional hashtags and a collective sign-off.,2025-12-22T06:36:53.196Z,50/50,completed
PID026,ANONYMOUS074,21,completed,348515419046424600,@UAHUNT please pray for all the victims of the southern Alberta flood. http://t.co/dS6jvd9vyH,1,1,1,2,2,2,7,7,7,There is no information in the tweet that relates to the author's own personal safety or individual impact.,The tweet is a public request for support rather than a message concerning the safety of a specific close friend or family member.,The message specifically addresses the welfare of all flood victims as a group and promotes prayer-based community solidarity.,2025-12-22T06:38:09.216Z,50/50,completed
PID026,ANONYMOUS074,21,completed,390603472912928800,Another aftershock to greet us good morning! #PrayForVisayas #visayasQuake,4,4,5,2,2,1,7,7,7,"The speaker mentions being personally greeted by aftershocks, indicating a direct individual experience of the event.",The tweet does not address or express concern for specific family members or personal friends.,"The use of regional hashtags and the word ""us"" emphasizes a shared collective experience and a call for communal solidarity.",2025-12-22T06:38:57.308Z,50/50,completed
PID026,ANONYMOUS074,21,completed,324749255279521800,"RT @Linny_ovo: @fuccyoudis2o9: This explosion was serious, please #PrayForWest #WestTX 😔🙏 http://t.co/QGpbuboG1d",1,1,1,2,3,2,6,6,7,The tweet does not contain any personal pronouns or references to the author's own safety or experience.,There is no mention of family members or personal friends; the focus is on the location of the crisis.,The post focuses on the impact on the town of West and uses collective hashtags to encourage community solidarity.,2025-12-22T06:39:57.682Z,50/50,completed
PID026,ANONYMOUS074,21,completed,355108688761065500,So my dad is the best. He had some free time so he headed to High River early this morning to help! #missionpossible #abflood,2,2,3,7,7,7,6,5,7,The tweet focuses on the actions of the speaker's father rather than the speaker's own physical safety or personal crisis impact.,"The post is centered on a family relationship, specifically highlighting the speaker's father and his safety/actions during the flood.",The tweet highlights volunteer work and the group effort to aid High River's recovery from the catastrophe.,2025-12-22T06:40:50.112Z,50/50,completed
PID026,ANONYMOUS074,21,completed,349060552733098000,@CharmaineSia toture Write a 500 word exposition essay on the topic “What are the effects of the haze on Singapore?,6,7,7,1,1,1,3,2,1,The tweet emphasizes the speaker's personal academic burden and individual stress caused by an assignment related to the haze.,"The post does not express concern for the safety or well-being of family, friends, or other close individuals.","Although Singapore is mentioned as an essay topic, the tweet lacks a focus on collective action or shared community well-being.",2025-12-22T06:41:43.237Z,50/50,completed
PID026,ANONYMOUS074,21,completed,394619464462766100,"RT @UniversitySA: This is so, so true! Hats off to the men and women battling the blazes! #NSWfires ^BS http://t.co/4wCgZJWk61",1,1,1,2,2,2,7,6,7,The tweet does not reference any personal impact or individual safety concerns for the speaker.,The focus is on public emergency responders rather than specific personal relationships or family members.,This tweet expresses strong solidarity and support for the collective effort to manage the regional fire crisis.,2025-12-22T06:42:31.386Z,50/50,completed
PID026,ANONYMOUS074,21,completed,394619464462766100,"RT @UniversitySA: This is so, so true! Hats off to the men and women battling the blazes! #NSWfires ^BS http://t.co/4wCgZJWk61",1,1,1,2,2,2,7,6,7,The tweet does not reference any personal impact or individual safety concerns for the speaker.,The focus is on public emergency responders rather than specific personal relationships or family members.,This tweet expresses strong solidarity and support for the collective effort to manage the regional fire crisis.,2025-12-22T06:45:24.960Z,50/50,completed
PID026,ANONYMOUS074,21,completed,302440322728882200,RT @superariff97: Watched the #RussianMeteor ..it was scary ,7,6,7,1,1,1,2,2,1,The speaker describes their personal observation of the meteor and shares their individual emotional reaction of fear.,"The tweet does not reference any friends, family members, or specific personal relationships.",The focus is on a personal feeling of fear rather than a shared community response or collective well-being.,2025-12-22T06:46:15.837Z,50/50,completed
PID026,ANONYMOUS074,21,completed,347309397246111740,Guess I should invest in some BAP masks. It sure would come in handy. #sghaze,7,7,7,1,1,1,2,2,1,The speaker identifies a personal need for protective equipment and reflects on their individual safety during the haze.,"There is no mention of family members, friends, or any specific personal relationships in this post.",The post focuses on personal protection rather than a collective community response or shared well-being.,2025-12-22T06:46:55.853Z,50/50,completed
PID026,ANONYMOUS074,21,completed,295480454025465860,"@craiglowndes888 So you're missing out on the QLD weather hey. Perfect one day, Pissing down rain and flooding the next.. :) Have fun",4,4,6,6,7,7,1,2,1,The speaker describes their personal observation of the rapidly changing and dangerous weather conditions.,"The tweet is a direct communication to another individual, focusing on their specific location and experience.","The post focuses on a casual, individual conversation rather than a shared community response or collective concern.",2025-12-22T06:48:33.832Z,50/50,completed
PID026,ANONYMOUS074,21,completed,302491463873359900,my sister on the russian meteor: probably just a firework oh the ignorance,2,2,3,7,7,7,2,2,1,The speaker is observing someone else's reaction rather than describing their own physical safety or personal loss.,This post centers entirely on a close family member and the interpersonal dialogue regarding the crisis event.,"The tweet lacks any mention of community solidarity, national impact, or the welfare of the broader public in Russia.",2025-12-22T06:49:13.135Z,50/50,completed
PID026,ANONYMOUS074,21,completed,406774800741572600,"RT @julzermin15: Such a shame to hear about that helicopter crash in Glasgow, thoughts go out to everyone involved.",1,1,1,2,2,3,7,6,7,The speaker does not mention any personal danger or individual consequences resulting from the crash.,"The post is a general public statement and does not address specific friends, family members, or personal acquaintances.","By offering thoughts to everyone involved, the speaker shows broad solidarity with the community affected by this public tragedy.",2025-12-22T06:50:00.492Z,50/50,completed
PID026,ANONYMOUS074,21,completed,302325650457505800,Not that i am prophesying doom or anything but.. . #meteor #armageddon https://t.co/thSkLvgB,6,5,7,1,1,1,4,4,3,The user reflects on their own perspective and reaction to the event through a personal disclaimer and dramatic observation.,"This post does not mention or address any specific family members, friends, or individuals known to the speaker.","While using global hashtags like #armageddon, the focus remains on the author's snarky commentary rather than a call for community",2025-12-22T06:50:44.690Z,50/50,completed
PID026,ANONYMOUS074,21,completed,275898817348526080,RT @WagTanga: Pray for the Philippines especially in Visayas and Mindanao. Keep safe everyone! #PabloPh,1,1,1,2,2,3,7,7,7,The speaker focuses entirely on the safety of others and does not mention any personal risk or individual impact.,"The tweet is encouraging, but it doesn't highlight any particular friends, relatives, or intimate social connections.",The post highlights the common well-being of the entire impacted community and makes a powerful case for regional solidarity.,2025-12-22T06:51:44.071Z,50/50,completed
PID026,ANONYMOUS074,21,completed,233062080184479740,"Dear, #rescuePH rescuers. We thank you for your fast respond and we appreciate much of your help though you guys have families too. Thanks",2,2,2,4,4,5,7,7,7,The speaker focuses on expressing gratitude as part of a group rather than detailing their own personal situation or safety.,"The tweet acknowledges that the rescuers have families, highlighting a human connection and care for their personal well-being.","This post, which expresses gratitude to emergency responders for their common duty to safeguard the public, is a powerful example of communal togetherness.",2025-12-22T06:52:35.598Z,50/50,completed
PID026,ANONYMOUS074,21,completed,276079726043488260,#PABLOPH massacred my neighborhood.,7,7,7,3,3,2,7,7,5,The speaker uses possessive language to describe the direct and devastating impact the typhoon had on their immediate living environment.,"While a neighborhood includes people the speaker likely knows, the tweet focuses on the location's destruction rather than specific interpersonal relationships.","By referencing the ""neighborhood,"" the user highlights the destruction of a local community and uses a regional hashtag to signal a shared disaster.",2025-12-22T06:53:36.948Z,50/50,completed
PID026,ANONYMOUS074,21,completed,348059787625394200,Unreal situation with all the flooding in Calgary. Grateful that my home is safe.,7,7,7,1,1,1,6,6,4,The speaker explicitly highlights their personal relief and the safety of their own home during the flood.,"This post does not mention any specific friends, family members, or personal acquaintances in the message.","By describing the situation in Calgary as ""unreal,"" the user acknowledges the massive scale of the community-wide disaster.",2025-12-22T06:54:23.975Z,50/50,completed
PID026,ANONYMOUS074,21,completed,233132947144843260,RT @epalkabro: The Filipino Spirit is there. Keep the FAITH and TRUST GOD. #reliefPH #rescuePH #bangonPilipinas,1,1,1,1,1,1,7,6,7,The speaker focuses entirely on national resilience and does not mention any personal danger or individual impact.,"The post is a broad public address and does not focus on specific friends, family members, or private acquaintances.","This post is a powerful call for national solidarity, invoking a shared spirit and collective faith to overcome the crisis.",2025-12-22T06:55:47.947Z,50/50,completed
PID026,ANONYMOUS074,21,completed,389950767898951700,RT @SaklapFriend: God is good all the time. #PrayForVisayas,1,1,1,1,1,1,7,6,7,The speaker focuses on a general spiritual message rather than mentioning their own safety or personal impact.,"There is no mention of specific family members, friends, or private social ties in this public post.",The user conveys a common concern for the welfare of the entire impacted area by utilizing the hashtag #PrayForVisayas.,2025-12-22T06:56:40.711Z,50/50,completed
PID026,ANONYMOUS074,21,completed,233592848409301000,Just got home from a relief goods operation #holcimPhils #prayforphilippines #floodph,4,5,7,1,2,1,7,6,7,The speaker shares their direct personal involvement in the crisis response by describing their individual actions as a volunteer.,The post focuses on a broad relief operation rather than the safety or well-being of specific family members or friends.,"By participating in a relief operation and using national hashtags, the user demonstrates a high level of community solidarity and shared responsibility.",2025-12-22T06:57:23.239Z,50/50,completed
PID026,ANONYMOUS074,21,completed,346586219574091800,Maybe the reason why singapore is hazy is because there is lots of haze in singapore? I think so.,3,3,4,1,1,1,5,5,3,"Regarding the current hazy scenario, the speaker is expressing a personal, if circular, thought process or opinion.","No mention of friends, family, or particular members of the speaker's social network is made at all.","The post addresses the state of Singapore as a whole, focusing on the nationwide environmental condition rather than individual stories.",2025-12-22T06:58:25.500Z,50/50,completed
PID026,ANONYMOUS074,21,completed,302633768211071000,"RT @benrector: Guys let's be honest, if there was a country a meteor was going to blow up over, it was going to be Russia.",1,1,1,1,1,1,6,6,2,"The speaker does not mention any personal danger, individual fear, or direct consequences to themselves.","There is no mention of specific family members, friends, or interpersonal relationships in this broad observation.","The post identifies the crisis as a national event affecting Russia, focusing on a country-wide perspective rather than personal stories.",2025-12-22T06:59:13.863Z,50/50,completed
PID026,ANONYMOUS074,21,completed,347911137267953660,Tornado warning in #edmonton then flood in #calgary? #thethingsidealwith #staysafe,6,6,7,1,1,1,6,6,6,The speaker highlights how these various weather phenomena are directly impacting their own everyday life and stress levels using a personal hashtag.,"There is no mention of specific family members, friends, or close personal connections in this post.","By tagging specific cities and using the phrase ""stay safe,"" the user shows a shared concern for the well-being of the broader community.",2025-12-22T07:00:12.023Z,50/50,completed
PID026,ANONYMOUS074,21,completed,276322542694846460,RT @WreckitBenralph: Let's pray for all those who are affected by typhoon #PabloPH. Let's also pray for the souls of the casualties.,1,1,1,2,2,1,7,7,7,The speaker focuses entirely on external victims and does not reference their own physical safety or personal situation.,"While the tone is very caring, the post is a general call to action rather than a message to specific loved ones or friends.",This post demonstrates high collective solidarity by calling for prayers for all those affected and mourning the shared loss of casualties.,2025-12-22T07:01:15.979Z,50/50,completed
PID026,ANONYMOUS074,21,completed,407164472524931100,"so a helicopter crash , train derailment and paul walker dead!! 2013 finishing of were it began ...shite!!",5,4,6,1,1,1,4,5,2,The speaker expresses their own annoyance and emotional dismay about the string of terrible incidents that take place around the end of the year.,"The post does not mention any specific family members, personal friends, or individuals known directly to the speaker.","While listing major public tragedies, the author focuses on a summary of events rather than a call for community solidarity or action.",2025-12-22T07:02:04.081Z,50/50,completed
PID026,ANONYMOUS074,21,completed,406685160059326460,"My Heartfelt Sympathy to any victims in Helicopter Crash in Glasgow,Scotland,The Evil Principalities will not prevailed in the City of gods.",1,1,1,1,1,1,7,7,7,"The speaker does not indicate any personal engagement or danger to themselves, instead offering sympathy from a distance.","No specific friends, relatives, or close personal acquaintances are mentioned in this religious and public message.",The speaker shows deep solidarity by praying for the entire city of Glasgow and offering general sympathy to all victims.,2025-12-22T07:03:00.549Z,50/50,completed
PID026,ANONYMOUS074,21,completed,276278984835207170,"RT @PlanAsia: I cannot imagine the sense of despair, says Plan Philippines chief after Typhoon Pablo: http://t.co/hdCrMgFG #PabloPH #Bopha",1,1,1,1,1,1,7,7,7,The quote in this tweet is from another person (the speaker) and does not contain any information about the speaker's own safety or personal life but do reflect on a larger collective tragedy occurring in that country.,The speaker does not mention his/her/their specific relationship or family members in the tweet.,"The tweet benefited from emphasizing a ""feeling of hopelessness"" that was experienced by the people who were affected by the tragedy and the overall tragedy for the country in general.",2025-12-22T07:04:48.451Z,50/50,completed
PID026,ANONYMOUS074,21,completed,275538820215226370,It was predicted that the said Typhoon Pablo is more destructive than Sendong. But we have The Almighty God who'll spare us from harm. 👼🙏,4,4,3,2,2,1,7,7,7,"Although the speaker is praying for his/her own safety along with that of others, he/she does not mention anything specific about his/her own personal losses or concerns related to their own situation.","Therefore, this post serves as a blanket statement of faith that applies universally rather than being directed toward specific family members/friends.","Through the use of ""our"" and by referencing an event that affected a large region (e.x. Sendong) and then stating that this is a situation we're all in together, it illustrates the way that all people are vulnerable to suffering loss as well as providing hope for the future in times of uncertainty.",2025-12-22T07:07:14.263Z,50/50,completed
PID026,ANONYMOUS074,21,completed,404393929241411600,"#HarryPottery Give it to Typhoon Victims of the Philippines :) Love what you did Harold, lmao. Follow me, @ofniall? xc",1,1,2,4,5,6,7,6,7,The writer is emphasizing the way in which an artist acts in regards to the needs of others rather than his own personal issues.,The tweet directly addresses the individual (@ofniall/Harry) using a friendly manner to ask for assistance in helping those affected by Typhoon.,"Promoting the ""Typhoon Victims of the Philippines"" CREATIVELY creates an opportunity to conduct a large-scale, coordinated response to the needs of typhoon survivors through collective action.",2025-12-22T07:09:28.644Z,50/50,completed
PID026,ANONYMOUS074,21,completed,389948708512464900,I hope you really pray for them because your tweets won't make a difference #PrayforVisayas,1,1,2,4,3,6,7,6,7,The author of a post has taken an approach to rebuke others for the actions they've taken without sharing their own experiences regarding safety during these times.,"By saying things such as ""you"" and ""your tweets"", the author creates an opportunity for a one-on-one dialogue surrounding the responsibility each of us has to help one another.","The post expresses concern regarding how we can take meaningful action as a group rather than through ""slacktivism,"" which demonstrates an actual concern for the welfare of those affected by the current crisis.",2025-12-22T07:11:24.079Z,50/50,completed
PID026,ANONYMOUS074,21,completed,346507647656267800,"RT @alvarofong: If only we could transform all the haze in Singapore to cold, fresh mist. Ahhh, that would be amazing.",5,5,6,1,1,1,6,6,3,"A representative image has been shared by the speaker, who has incorporated their own experience and thoughts as part of this image. As such, the image is a distinctive representation of their personal interpretation of the air quality situation in Singapore.",The image itself represents an observation from a broader view; it does not make reference to any individual or group within their friends and family.,"The image depicts the waves of haze that cover much of Singapore, indicating that the speaker understands the environmental challenges faced by all citizens in Singapore.",2025-12-22T07:12:58.083Z,50/50,completed
PID026,ANONYMOUS074,21,completed,355074345825091600,Will the Lac-Megantic Tragedy Spur Change? - Huffington Post Canada (blog) http://t.co/lj0Y7xvlo8,1,1,1,1,1,1,7,7,6,"80 words
This is an article produced by a professional news service. There is no reference to anyone personally, nor will you find anything about the author's safety or the author's experience in relation to this event.","There are no references to any names, family, or personal social media within this article.","The question about whether or not this tragedy will ""create a change"" points toward our collective responsibility as a nation regarding our future and society as a whole.",2025-12-22T07:14:44.089Z,50/50,completed
PID026,ANONYMOUS074,21,completed,277677445501579260,@jboygonzalessj: Pacquiao lost. Period. No meta meanings. Now our attention to #PabloPH.,1,1,1,1,1,1,7,7,7,"The author does not mention any potential personal harm to them or the adverse effects on their life from this event, nor do they attempt to bring any person's attention to their circumstances.","This post is a general address to a public audience and does not reference specific friends, family, or personal acquaintances.","Also, this post serves as a general communication to the larger public arena rather than an attempt to address someone specific who would be related to the person writing the post.",2025-12-22T07:17:34.085Z,50/50,completed
PID026,ANONYMOUS074,21,completed,348185612555268100,"can't stop watching the devastation in Calgary, Canmore and Medicine Hat - my hometown. Stay safe and help your neighbours #yycflood #medhat",6,6,7,6,6,7,7,7,7,The author describes their own distress and emotional connection to this event through their identification of one of the affected communities as being their own hometown.,"In appealing for support from those in the local community, the speaker highlights the importance of caring for and supporting those nearby through local community relationships in this time of crisis.","This post exemplifies the strong bonds of solidarity among communities. In order to foster a sense of unity and security within the community, the author has used regional hashtags as a means of encouraging the public to join together to provide support and assistance.",2025-12-22T07:19:11.689Z,50/50,completed
PID026,ANONYMOUS074,21,completed,392036079391371260,RT @larryemdur: Dear pathetic arseholes looting houses in NSW fire zones .. You are disgusting pieces of shit !!!!,1,1,1,3,3,2,7,7,7,Anger is expressed toward a collective of criminals as opposed to discussing any personal safety or destruction of property.,"In this tweet, ""houses"" are being defended as the possessions of others; however, the crime is the primary element being defended, and not any identifiable friend(s) or family.","By condemning those who may take advantage of a disaster at the expense of others, this tweet reaffirms a sense of community morality and reflects a strong sense of care for both the safety of others and for their dignity during such difficult times.",2025-12-22T07:21:02.458Z,50/50,completed
PID026,ANONYMOUS074,21,completed,369651712295845900,"RT @MrScottEddy: Stay safe everyone, help out when if can!! #MaringPH #MaringUpdates #FloodPH #PrayForThePhilippines #TyphoonMaring",1,1,1,2,2,1,7,7,7,The speaker's focus is to communicate a public message of safety rather than to mention any personal danger or circumstance.,"Although the tone is very caring, it was offered to ""everyone"" in general terms and not to any one person or group of people who are loved or his/her private social circle.","The user's encouragement to ""help out"" everyone promotes a strong sense of solidarity between the community and provides a sense of shared responsibility for the well-being of our country.",2025-12-22T07:22:46.300Z,50/50,completed
PID032,ANONYMOUS059,22,completed,406813187007582200,RT @Bonn1eGreer: Life is but a day.... A fragile dew-drop on its perilous way... Keats #Clutha,1,1,1,1,1,1,1,1,1,"The tweet is a poetic quotation and does not describe any personal feelings, experiences, or self-related impact of the crash.","There is no mention of family, friends, victims, or relationships affected by the event in the tweet.","The tweet does not refer to Glasgow, the public, society, or any shared or collective impact.",2025-12-22T12:06:04.745Z,50/50,completed
PID032,ANONYMOUS059,22,completed,294767623667855360,Left it too late to build an Ark. #Bigwet,5,5,6,2,2,1,4,4,2,The tweet humorously suggests the speaker is personally affected by heavy flooding and reacting to their own situation.,"The tweet does not mention family, friends, or anyone else being affected by the flooding.","While the flooding is a widespread event, the tweet focuses on a personal reaction rather than community impact.",2025-12-22T12:08:17.104Z,50/50,completed
PID032,ANONYMOUS059,22,completed,275784077943123970,And the light just went off! #brownout #PabloPH,6,6,7,1,1,1,4,4,2,The tweet directly reports a personal experience of losing electricity during the typhoon.,"There is no reference to family, friends, or other people being affected in the tweet.","Although brownouts affect many people, the tweet focuses on an individual moment rather than the community.",2025-12-22T12:09:30.342Z,50/50,completed
PID032,ANONYMOUS059,22,completed,324892952101011460,"If any of my followers are anywhere near or in Waco, Texas. Are you okay? Were you hurt? :(",2,2,1,7,6,7,5,5,4,"The speaker does not describe any personal harm or experience, only concern for others affected.","The tweet directly asks followers near Waco if they are safe, showing care and concern for people the speaker knows.","By mentioning a specific city and asking about safety, the tweet reflects awareness of broader community impact.",2025-12-22T12:11:35.154Z,50/50,completed
PID032,ANONYMOUS059,22,completed,406565395898720260,Police helicopter crashes into Clutha Vaults pub in Glasgow. A favourite of mine in years gone by. :-(,5,5,6,2,2,1,5,5,3,"The speaker mentions the pub was a favorite in the past, showing a personal connection and emotional impact.","The tweet does not mention family, friends, or specific people being harmed or affected.","By referencing a well-known public place in Glasgow, the tweet reflects awareness of broader community impact.",2025-12-22T12:12:25.716Z,50/50,completed
PID032,ANONYMOUS056,22,completed,406813187007582200,RT @Bonn1eGreer: Life is but a day.... A fragile dew-drop on its perilous way... Keats #Clutha,4,4,4,2,2,2,7,7,7,"The tweet doesn't directly focus on the speaker’s personal experience or feelings, but rather reflects a general reflection on life",The tweet doesn’t indicate personal consequences for the speaker.,The tweet doesn’t highlight individual experiences or situations.,2025-12-26T02:45:21.859Z,50/50,completed
PID032,ANONYMOUS056,22,completed,294767623667855360,Left it too late to build an Ark. #Bigwet,6,6,6,6,6,7,5,5,6,This tweet is very humorous without showing personal concern,This tweet personal frustration but more lighthearted comment,This tweet very humorously touches on the speaker's personal situation,2025-12-26T02:50:28.405Z,50/50,completed
PID032,ANONYMOUS056,22,completed,275784077943123970,And the light just went off! #brownout #PabloPH,6,6,6,5,5,5,5,5,5,The tweet doesn’t directly express deep concern for the self,The tweet shows a minor inconvenience,The tweet emphasizes a personal experience,2025-12-26T02:51:58.788Z,50/50,completed
PID032,ANONYMOUS056,22,completed,275784077943123970,And the light just went off! #brownout #PabloPH,6,6,6,5,5,5,5,5,5,The tweet doesn’t directly express deep concern for the self,The tweet shows a minor inconvenience,The tweet emphasizes a personal experience,2025-12-26T02:51:56.708Z,50/50,completed
PID032,ANONYMOUS056,22,completed,406565395898720260,Police helicopter crashes into Clutha Vaults pub in Glasgow. A favourite of mine in years gone by. :-(,5,5,5,5,5,5,6,6,6,The tweet shows some personal reflection,The speaker is acknowledging a past connection to the pub,"The mention of the pub being a ""favourite"" a personal connection",2025-12-26T02:52:59.243Z,50/50,completed
PID032,ANONYMOUS056,22,completed,347384072647094300,RT @SCDF: Thank you for all the RTs.Salute to the men and women in #TheLifeSavingForce who are on standby despite #sghaze,6,6,6,7,7,7,6,6,6,The tweet doesn’t express concern for the speaker personall,The focus is on honoring others.,The tweet doesn’t emphasize the speaker’s personal experience,2025-12-26T02:53:55.011Z,50/50,completed
PID032,ANONYMOUS056,22,completed,275829418390327300,Loading up on caffeine so i'll be awake tonyt when the worse of the #storm #PabloPH comes. No #flood pls,7,7,7,6,6,6,7,7,7,The speaker is preparing for the storm,potentially needing to stay awake and alert during its worst part.,The tweet is focused entirely on the speaker’s personal situation,2025-12-26T02:55:30.349Z,50/50,completed
PID032,ANONYMOUS056,22,completed,391483114926518300,Kudos to the volunteers &amp; emergency service personnel out there dealing with the #nswfires God bless you all and Godspeed for tomorrow x,6,6,6,6,6,6,7,7,7,The tweet mentions the storm’s effects,It’s more about the event in general rather than how it specifically affects them,"The focus is more on the event itself, rather than on any personal experience",2025-12-26T02:56:22.897Z,50/50,completed
PID032,ANONYMOUS056,22,completed,275275535364530180,packing all my important docu on my @getFILED folder. Very handy and sturdy. Preparing for the storm tomorrow :( . #PabloPH,7,7,7,6,6,6,7,7,7,The speaker is preparing for the storm by packing important documents,The speaker is actively taking steps to protect themselves,The tweet focuses directly on the speaker’s personal situation,2025-12-26T02:57:13.608Z,50/50,completed
PID032,ANONYMOUS056,22,completed,348353506329116700,RT @alienwhdgus1004: The haze was having a tour in Singapore and Malaysia. Now those haze are back to indo. Hahahah,6,6,6,6,6,6,7,7,7,It is more of a casual remark than a serious concern,The tweet seems lighthearted and focuses more on the situation in a general sense.,The tweet doesn’t emphasize any personal experience,2025-12-26T02:58:05.927Z,50/50,completed
PID032,ANONYMOUS056,22,completed,347688172286779400,RT @deenikml: 7 year old American wrote a letter to Obama about the haze in Singapore. http://t.co/DIOhfwFboB,7,7,7,6,6,6,7,7,7,The tweet does not directly express concern about the speaker's personal situation,"The focus is on the child’s letter, not on how the haze impacts the speaker personally.",The tweet highlights the action of a 7-year-old child,2025-12-26T02:58:57.087Z,50/50,completed
PID032,ANONYMOUS056,22,completed,407589368120234000,Motormouth Katie Hopkins says sorry over 'offensive' tweet after Scottish helicopter crash. she blames 'poor timing'. http://t.co/PgM1o9e0cY,6,6,6,7,7,7,6,6,6,There's no indication of personal concern for the speaker',There’s no personal implication for the speaker in the tweet.,The tweet discusses the apology from Katie Hopkins,2025-12-26T02:59:48.478Z,50/50,completed
PID032,ANONYMOUS056,22,completed,347590986064605200,So our neighbouring company's uncle announced to his employees not to come to work tomorrow #jealous #sghaze,7,7,7,6,6,6,5,5,5,The tweet mentions the haze but focuses more on a company’s action,The tweet doesn’t indicate direct personal consequences,The speaker observes the decision of another company rather than describing their own personal experience.,2025-12-26T03:01:07.006Z,50/50,completed
PID032,ANONYMOUS056,22,completed,347327436968566800,this is terrible!!!!!!!! #sghaze I can barely breathe nor see properly!!!,6,6,6,7,7,7,6,6,6,The tweet expresses immediate personal discomfort,The tweet clearly indicates the personal consequences,The tweet highlights the speaker's direct,2025-12-26T03:01:48.908Z,50/50,completed
PID032,ANONYMOUS056,22,completed,346607224652709900,RT @imperfxction_: The haze make singapore look like genting but singapore is still so hot while genting is so cold and cooling.,6,6,6,7,7,7,6,6,6,The tweet reflects more on the comparison of two locations,The speaker mentions discomfort with heat but does not highlight direct personal consequences,The tweet focuses on a general observation about the weather,2025-12-26T03:02:38.812Z,50/50,completed
PID032,ANONYMOUS056,22,completed,406573742593429500,So so scary. In glasgow right across the street from the helicopter crash so sadd 😔,5,5,5,7,7,7,6,6,6,The tweet indicates fear and sadness about being near the crash site,The speaker is clearly impacted by being in close proximity,The tweet focuses entirely on the speaker’s own emotional,2025-12-26T03:03:30.547Z,50/50,completed
PID032,ANONYMOUS056,22,completed,355323361661956100,"We informed them of the potential loss of their nears,” Forget said. - Google Translate visits #LacMégantic http://t.co/sSazTcYRlW",6,6,6,7,7,7,6,6,6,The tweet does not reflect any personal concern,The tweet does not mention any personal consequences for the speaker.,There is no emphasis on the individual experience of the speaker,2025-12-26T03:04:09.699Z,50/50,completed
PID032,ANONYMOUS056,22,completed,390764278351147000,Sun through the smoke. #nofilter #sydneyfires http://t.co/mFBzcBKg2Q,6,6,6,7,7,7,6,6,6,The tweet does not show direct concern for the speaker,The tweet mentions the situation but does not indicate strong personal consequences.,The tweet reflects the speaker’s personal observation of the smoke,2025-12-26T03:05:02.407Z,50/50,completed
PID032,ANONYMOUS056,22,completed,348149604434456600,RT @Maddie_Alvarez: Watching the news right now is like watching a horror film😓#abflood #yycflood,6,6,6,7,7,7,6,6,6,The tweet conveys a personal reaction to watching the news,The tweet compares the situation to a horror film,The tweet reflects the speaker’s reaction to the news,2025-12-26T03:05:39.681Z,50/50,completed
PID032,ANONYMOUS056,22,completed,348270119392251900,"RT @Dean_Murdoch: And remember if you're goin out to buy emergency flood beers, grab cans cuz them fuckers float. #yycfloods",6,6,6,6,6,6,6,6,6,The tweet makes a lighthearted reference to buying beer for flood preparation,in the tweet that the issue has personal consequences for the speaker.,The tweet does not emphasize the speaker's own experience,2025-12-26T03:06:34.841Z,50/50,completed
PID032,ANONYMOUS056,22,completed,370015001936789500,There's a rainbow always after the rain. Good morning! Keep safe everyone. :-) #PrayForThePhilippines #MaringPH,6,6,6,7,7,7,6,6,6,The tweet expresses hope and positivity,There is no indication that the storm has had any personal consequences for the speaker,The tweet does not describe the speaker's personal experience,2025-12-26T03:07:34.129Z,50/50,completed
PID032,ANONYMOUS056,22,completed,275968832869371900,"@ldrin I hope you and yours are ok, not affected by Typhoon Bopha!!!",6,6,6,7,7,7,6,6,6,The tweet does not express any concern for the speaker's personal impact,The tweet does not reflect any personal consequences for the speaker regarding Typhoon Bopha,The tweet does not describe the speaker's personal experience,2025-12-26T03:08:14.864Z,50/50,completed
